equipment_energy_consumption,outdoor_temperature,hour,zone_temperature,zone_humidity
100.0,9.8,16,19.156388888888884,34.224444444444444
50.0,3.18333333333333,22,18.327407407407414,40.164814814814825
60.0,3.2,23,18.28222222222222,36.19758084255866
30.0,3.0,23,16.27091170126088,40.78101851851851
30.0,2.8,23,16.24035614570532,40.900740740740744
40.0,2.4,23,18.13222222222222,41.23185185185185
50.0,1.8,0,17.931111111111107,41.709259259259255
30.0,1.0,2,17.604444444444443,42.36555555555555
50.0,-0.933333333333333,6,17.080370370370375,43.22074074074073
50.0,-0.9,6,17.05740740740741,43.266666666666666
40.0,-0.65,7,16.904074074074074,43.09666666666666
70.0,-0.55,7,16.882962962962957,42.9075925925926
80.0,0.55,8,16.982962962962958,42.95037037037038
50.0,5.75,11,17.715925925925923,43.77550723419239
30.0,7.733333333333332,12,18.187777777777782,36.94962962962962
50.0,9.533333333333328,14,18.893333333333334,36.03777777777778
30.0,9.8,15,19.177407407407408,34.42472222222222
60.0,8.75,17,19.007407407407403,33.73259259259259
70.0,8.449999999999998,17,18.922592592592583,33.9174074074074
100.0,7.866666666666669,18,20.62562757666307,34.34518518518518
100.0,6.8333333333333295,19,18.446666666666662,36.18962962962963
100.0,6.66666666666667,20,18.44703703703704,32.51487133991174
100.0,5.66666666666667,21,18.32074074074073,36.57722222222222
90.0,5.16666666666667,21,18.319629629629624,39.44111111111111
50.0,4.8333333333333295,22,18.25111111111111,38.651851851851845
50.0,4.76666666666667,23,18.165555555555557,44.07032125305685
50.0,4.95,0,17.98222222222222,40.24148148148148
40.0,2.35,2,17.585925925925924,41.20666666666667
30.0,1.88333333333333,3,17.505185185185187,41.54592592592593
50.0,1.2,4,17.37444444444444,41.76925925925926
60.0,-0.5,7,17.01518518518518,41.94777777777777
40.0,-0.4333333333333329,7,16.958518518518517,42.295185185185204
60.0,3.03333333333333,9,17.65740740740741,42.20972222222222
110.0,5.9,11,18.09407407407407,38.54925925925924
90.0,8.88333333333333,14,19.228148148148147,45.82899735198021
50.0,9.8,16,19.42148148148148,34.9437037037037
110.0,4.1,21,18.802222222222213,40.05148148148149
100.0,3.43333333333333,22,20.223290920449685,38.68944444444444
80.0,2.86666666666667,22,20.17514277230153,38.58703703703704
30.0,1.9,23,18.30037037037037,39.41666666666666
40.0,1.76666666666667,23,18.253518518518522,39.67972222222222
50.0,1.16666666666667,0,18.014444444444436,40.63629629629631
50.0,0.733333333333333,1,17.86518518518519,41.28518518518519
30.0,0.566666666666667,2,17.753333333333345,41.61555555555555
60.0,0.5,3,17.651111111111117,41.82740740740741
50.0,-0.866666666666667,5,17.263703703703698,42.06259259259259
50.0,-0.683333333333333,6,17.251481481481477,42.144444444444446
60.0,0.566666666666667,9,17.36222222222222,42.096666666666664
100.0,1.66666666666667,9,17.635555555555555,41.31222222222222
70.0,6.65,12,18.876481481481473,36.88212962962964
70.0,6.9,12,18.93666666666665,36.62740740740739
70.0,7.15,12,19.00500000000001,36.34499999999999
70.0,8.5,13,19.377777777777776,35.035925925925916
70.0,9.6,16,20.03611111111111,33.073240740740744
70.0,9.2,17,20.016851851851843,32.89092592592593
80.0,6.06666666666667,19,19.325925925925933,36.25444444444443
100.0,5.8,20,19.297777777777778,43.54032661498791
130.0,5.56666666666667,20,19.15703703703704,38.4562962962963
110.0,5.21666666666667,20,19.00999999999999,45.6891482879062
80.0,5.0,21,19.031481481481485,41.943703703703704
80.0,4.9,21,18.88444444444444,41.498888888888885
50.0,4.68333333333333,22,18.783981481481476,39.7300925925926
50.0,3.9,23,18.56351851851852,39.9938888888889
50.0,2.7,0,18.374444444444443,40.79314814814816
40.0,1.78333333333333,1,16.333273006626417,41.548287037037035
30.0,1.13333333333333,2,17.861913580246913,41.91882716049383
20.0,1.0,3,17.841358024691356,46.145495675737514
30.0,0.883333333333333,3,17.815432098765438,41.95796296296297
30.0,-0.05,5,17.534691358024688,42.02166666666667
40.0,-0.2,7,17.378055555555555,42.188148148148144
130.0,1.2,9,17.44777777777778,40.26925925925926
60.0,3.65,12,18.83185185185185,42.92254427122941
80.0,7.46666666666667,15,19.70999999999999,33.30037037037037
100.0,4.7,19,19.228518518518513,35.501666666666665
100.0,3.2,21,15.871668261693015,38.7
30.0,0.7,1,18.439259259259266,37.073333333333316
60.0,0.633333333333333,1,18.38370370370371,41.2903266149879
50.0,0.4333333333333329,1,18.294814814814817,37.42888888888889
60.0,0.233333333333333,2,18.123148148148143,37.82101851851853
30.0,-0.3833333333333329,3,17.927777777777784,38.29222222222221
50.0,0.75,8,19.39449462415338,38.454166666666666
50.0,1.66666666666667,9,19.725203855576485,49.031126981609816
70.0,4.66666666666667,10,18.505092592592597,35.49842592592592
60.0,5.5,11,20.13348277684813,35.22814814814813
60.0,5.883333333333329,11,18.655555555555555,34.909259259259265
40.0,6.65,11,18.7437037037037,34.09333333333333
70.0,9.8,13,19.445185185185192,32.671851851851855
50.0,10.1833333333333,14,19.704074074074075,32.294444444444444
60.0,10.4333333333333,14,19.84885561593458,38.96921093789611
60.0,10.1,16,17.989707997557172,32.78814814814816
90.0,9.76666666666667,16,19.87777777777778,33.792592592592584
100.0,9.68333333333333,16,19.86851851851852,33.91814814814814
120.0,6.3333333333333295,20,19.120000000000005,40.79611111111112
60.0,5.0,2,18.534074074074073,43.525555555555556
30.0,4.41666666666667,3,18.27629629629631,43.31518518518518
40.0,2.55,5,18.055925925925926,43.27555555555555
50.0,2.36666666666667,6,19.815257206292703,43.200740740740734
30.0,2.333333333333329,6,18.002222222222215,43.15740740740742
30.0,2.3,6,17.97629629629629,43.22814814814814
50.0,2.2333333333333294,6,17.905185185185182,43.193333333333335
60.0,2.25,7,17.91407407407407,43.44129629629629
110.0,2.45,7,17.9062962962963,43.37481481481481
70.0,3.5,8,17.980555555555558,42.99574074074074
130.0,6.8333333333333295,11,19.296296296296298,36.06592592592593
80.0,7.0,12,19.3212037037037,35.83685185185186
90.0,4.5,21,19.33518518518519,33.97888888888888
30.0,3.5,23,20.919949893258785,35.04074074074073
60.0,2.833333333333329,23,17.057102295960966,35.727037037037036
40.0,2.66666666666667,23,18.79222222222222,40.29135215721899
60.0,2.5,0,18.764814814814816,35.99722222222221
60.0,2.333333333333329,0,18.665555555555553,36.27296296296298
60.0,2.16666666666667,0,18.627037037037045,36.49481481481481
50.0,0.8,2,18.427777777777777,42.411758640844994
30.0,0.8,2,18.370740740740743,37.83759259259259
30.0,0.8,2,18.33592592592593,37.9262962962963
30.0,0.8,2,18.252222222222223,38.07444444444444
50.0,0.633333333333333,3,18.09814814814815,38.57444444444444
60.0,0.45,4,17.999259259259254,38.952407407407414
50.0,0.4,4,17.995555555555555,38.995925925925924
50.0,0.3,5,17.969259259259253,39.13333333333332
50.0,-0.3,5,17.82703703703703,39.21925925925927
30.0,-0.566666666666667,6,17.79370370370371,39.35111111111111
40.0,-0.533333333333333,6,17.75814814814815,39.337037037037035
70.0,2.7,9,17.96407407407407,38.21870370370369
50.0,9.533333333333328,13,19.867407407407402,32.35074074074073
60.0,9.733333333333327,14,21.8662461895551,31.780370370370367
50.0,2.1,0,19.072962962962954,41.339259259259244
50.0,2.0,1,18.866296296296298,41.48444444444445
50.0,1.3,2,18.678888888888892,41.4437037037037
50.0,1.3,3,18.605277777777776,41.734259259259275
20.0,1.13333333333333,3,18.56851851851852,41.822962962962976
50.0,0.883333333333333,3,18.469629629629623,41.832407407407416
60.0,0.8,4,18.450740740740734,41.867962962962956
50.0,0.533333333333333,4,18.413703703703696,41.90703703703704
40.0,1.0,5,18.33481481481481,42.281666666666666
50.0,1.33333333333333,6,18.294814814814806,42.36222222222223
90.0,2.1,7,18.418703703703713,45.81537037037037
60.0,2.16666666666667,7,18.38185185185184,45.2925925925926
50.0,2.2333333333333294,8,18.34851851851852,44.89592592592592
50.0,2.2666666666666706,8,18.345925925925926,44.59518518518519
50.0,2.43333333333333,9,18.326666666666668,42.97000000000001
40.0,2.56666666666667,10,18.264074074074077,41.89425925925927
50.0,3.16666666666667,11,18.228888888888893,40.62777777777777
50.0,6.96666666666667,14,18.729259259259255,36.69962962962962
60.0,8.18333333333333,15,19.04370370370371,35.9737037037037
50.0,7.8333333333333295,15,19.134814814814806,35.95111111111111
80.0,6.06666666666667,17,18.891851851851854,38.23185185185184
130.0,5.85,18,18.845185185185194,39.03666666666666
120.0,5.73333333333333,19,18.89592592592592,39.10148148148148
110.0,5.53333333333333,19,18.97925925925925,39.19222222222223
110.0,5.46666666666667,19,18.982222222222223,39.28166666666667
130.0,5.4,20,20.692294243329744,39.355185185185185
70.0,5.05,21,19.074444444444445,39.85740740740741
80.0,5.01666666666667,21,19.06703703703703,39.93222222222222
50.0,5.0,22,19.04851851851852,39.90296296296296
50.0,5.25,23,18.892962962962965,40.66
50.0,5.35,0,20.628537188909817,40.66074074074075
60.0,5.133333333333329,1,18.769259259259254,40.97203703703703
50.0,4.76666666666667,2,18.584999999999997,41.79574074074073
50.0,4.73333333333333,3,18.52740740740741,41.63148148148147
40.0,4.68333333333333,4,18.50055555555555,41.314166666666665
60.0,4.66666666666667,4,18.491111111111113,41.259629629629636
60.0,4.633333333333329,4,18.462222222222223,41.171851851851855
60.0,4.6,5,18.38074074074074,40.79185185185185
50.0,4.6,6,18.370555555555555,40.72777777777778
50.0,4.66666666666667,6,18.362592592592595,40.71962962962964
60.0,4.8333333333333295,7,18.356296296296296,40.827037037037044
60.0,4.86666666666667,7,18.34222222222222,40.881851851851856
50.0,4.9,7,16.6767319255906,40.93740740740741
60.0,4.96666666666667,7,18.35592592592592,46.892851991609916
50.0,5.0,8,18.35592592592592,41.13555555555557
120.0,5.0833333333333295,8,18.341111111111108,40.723333333333336
80.0,5.26666666666667,10,18.36962962962963,39.10722222222221
110.0,6.23333333333333,12,18.935277777777777,36.540370370370354
90.0,6.56666666666667,14,21.117357300666203,35.169259259259256
100.0,6.5833333333333295,14,17.5175752870714,35.129629629629626
90.0,6.66666666666667,15,19.26148148148147,35.12925925925926
90.0,7.03333333333333,17,19.189259259259252,34.522222222222226
80.0,6.96666666666667,17,19.229629629629624,34.64703703703705
90.0,6.93333333333333,17,19.247777777777774,34.74148148148148
110.0,6.26666666666667,19,20.803830779924418,35.50370370370371
120.0,6.0,20,19.19481481481481,35.562037037037044
100.0,5.8333333333333295,21,15.758196101550883,36.16888888888889
90.0,5.5,22,19.046296296296294,36.49851851851851
70.0,5.36666666666667,22,18.977777777777774,36.95777777777778
50.0,5.3,23,18.969999999999995,37.3848148148148
60.0,5.15,0,18.76629629629629,38.599999999999994
50.0,5.3,2,18.66814814814815,38.994814814814816
50.0,5.2,2,18.650000000000002,38.79740740740741
30.0,5.1,3,18.6288888888889,34.8278343028747
60.0,4.98333333333333,4,18.542592592592587,38.61925925925926
60.0,4.95,4,18.501851851851857,38.516296296296304
50.0,4.86666666666667,5,16.79516787966399,38.439537037037034
50.0,4.8,6,17.05260939900255,38.58074074074073
40.0,4.8,6,18.38925925925925,38.64703703703703
40.0,4.8,6,18.367037037037033,38.66555555555556
60.0,4.96666666666667,7,18.34481481481481,44.21958051231613
80.0,5.0,8,18.341851851851853,39.044814814814806
100.0,5.18333333333333,9,18.38444444444444,42.354814814814816
140.0,5.35,9,18.377037037037034,41.563518518518514
150.0,5.7,10,18.52925925925926,39.16111111111111
100.0,5.8,11,18.588518518518516,38.788518518518515
110.0,6.633333333333329,12,19.165000000000006,38.171759259259254
120.0,6.66666666666667,13,21.202550179708943,36.828888888888876
80.0,7.46666666666667,15,19.649629629629636,32.530426895467286
120.0,8.199999999999998,16,19.802222222222223,35.79074074074074
110.0,7.9,17,19.737777777777776,35.72666666666665
90.0,6.0,19,19.711296296296293,38.00157407407408
60.0,5.8333333333333295,22,19.295185185185183,40.66740740740741
30.0,5.8333333333333295,23,19.19861111111111,41.01037037037037
50.0,5.8,0,19.15,41.05851851851852
50.0,4.93333333333333,1,18.99666666666667,41.63444444444445
70.0,4.0,2,18.785555555555554,41.56935185185185
30.0,4.6,3,18.65,42.41444444444444
70.0,4.75,3,18.58481481481481,42.49592592592592
50.0,4.76666666666667,4,18.611481481481484,42.681481481481484
70.0,5.35,6,16.84459494599726,43.24666666666666
50.0,5.56666666666667,7,18.60185185185185,43.40185185185184
60.0,6.1,8,18.717777777777783,43.00555555555556
60.0,6.76666666666667,9,18.82444444444444,42.38222222222224
50.0,7.16666666666667,9,18.938518518518517,41.37240740740741
40.0,8.21666666666667,10,19.220740740740734,35.132006633100346
50.0,8.8,12,19.23592592592592,35.940740740740736
60.0,9.2,13,19.33222222222222,34.77777777777781
30.0,9.18333333333333,14,17.644880073738754,34.47768518518517
30.0,9.26666666666667,14,19.30185185185185,34.38833333333333
60.0,9.5,16,19.316666666666666,33.998888888888885
60.0,9.4,16,19.271851851851856,34.02333333333334
50.0,9.36666666666667,16,19.19703703703705,34.02074074074075
50.0,9.3,17,19.1062962962963,34.24407407407408
60.0,5.4,1,19.183703703703696,46.006803530488675
60.0,5.5,2,19.051481481481474,41.01037037037037
60.0,5.5,2,19.02777777777778,41.11814814814815
30.0,5.5,2,18.988518518518518,41.11481481481482
50.0,1.86666666666667,5,18.21185185185185,42.10037037037038
30.0,9.033333333333328,10,19.513703703703698,37.62185185185185
40.0,9.93333333333333,11,19.68481481481482,37.18296296296298
50.0,10.1,11,18.281417817583886,36.889722222222225
60.0,10.8166666666667,12,19.8625925925926,36.010000000000005
40.0,12.0,14,20.255555555555542,35.212592592592586
30.0,11.0833333333333,14,20.332962962962966,35.23481481481481
40.0,10.9333333333333,15,20.076218855886438,35.317962962962966
60.0,11.25,16,19.920740740740744,35.702592592592595
50.0,11.3,17,19.754411171490133,35.754444444444445
40.0,11.0666666666667,17,21.529756705850346,35.524074074074086
130.0,7.2,19,19.65888888888888,38.93111111111112
150.0,5.8333333333333295,21,19.852222222222224,41.349814814814835
120.0,5.3333333333333295,21,19.826666666666668,44.372962962962966
40.0,5.4,22,19.635648148148146,39.54867329976702
50.0,5.73333333333333,23,19.55851851851851,42.998148148148154
60.0,5.71666666666667,23,19.536851851851843,42.97490740740741
60.0,5.68333333333333,0,19.508888888888887,42.87037037037036
50.0,5.66666666666667,0,19.48222222222222,42.84444444444445
40.0,5.56666666666667,1,19.39851851851851,42.77111111111112
60.0,5.43333333333333,1,19.32962962962963,42.80518518518519
60.0,5.1,4,17.310520871923185,43.204074074074065
60.0,5.133333333333329,4,19.11407407407408,43.22851851851851
40.0,5.23333333333333,5,19.099259259259256,39.322006633100344
60.0,7.866666666666669,10,19.544074074074075,52.92816401864688
70.0,8.4,11,19.625370370370362,42.14018518518518
50.0,9.01666666666667,12,21.459092744465373,36.46219181828553
80.0,8.9,13,19.424814814814816,39.49425925925926
90.0,8.76666666666667,14,19.44592592592593,39.82953703703703
90.0,8.66666666666667,14,19.45592592592592,39.87777777777778
120.0,8.3,16,17.611651730085157,39.244814814814816
50.0,6.31666666666667,0,19.46333333333333,42.192592592592604
50.0,6.0,1,19.373333333333328,47.86100013975805
20.0,5.06666666666667,4,20.796423372517012,42.943703703703704
30.0,5.2,4,19.098888888888887,38.418691953669764
50.0,5.45,5,19.019629629629634,43.06185185185184
80.0,5.51666666666667,6,18.972222222222218,43.129999999999995
50.0,5.53333333333333,6,18.942592592592586,43.19185185185185
70.0,5.56666666666667,6,18.93222222222222,43.2862962962963
50.0,5.8333333333333295,7,18.948518518518522,43.614074074074075
40.0,6.06666666666667,7,18.951851851851853,43.52185185185186
50.0,8.06666666666667,11,19.349999999999998,39.873703703703704
50.0,8.849999999999998,12,17.833686398182508,38.18268518518518
40.0,9.16666666666667,13,19.5437037037037,37.47851851851853
50.0,9.233333333333327,13,19.562129629629634,37.260648148148164
50.0,9.36666666666667,13,19.579259259259263,36.96851851851851
50.0,9.43333333333333,13,19.584444444444443,36.93370370370369
50.0,9.5,14,19.61111111111111,36.85999999999999
50.0,9.483333333333327,15,19.44481481481481,36.87296296296297
30.0,9.45,15,21.39520385557649,36.80370370370369
50.0,9.41666666666667,15,20.98496425832961,36.86907407407408
150.0,9.15,16,20.82528826827556,37.23407407407408
140.0,9.1,17,19.369629629629635,37.319629629629624
70.0,8.699999999999998,17,19.28444444444444,37.88925925925926
50.0,6.5,22,17.683350167120235,43.42157407407407
70.0,6.5,22,19.43703703703703,39.61830292939664
50.0,6.46666666666667,23,19.361481481481484,44.09296296296296
60.0,6.3333333333333295,23,19.303333333333327,44.42481481481482
60.0,6.3,0,19.28,41.02731644284717
50.0,6.16666666666667,2,19.054444444444446,49.61950030536713
50.0,6.1,3,19.0,45.88435185185185
60.0,6.2,4,18.965925925925927,45.90814814814816
50.0,6.23333333333333,4,18.935925925925932,45.92777777777778
60.0,6.8333333333333295,9,18.715185185185184,45.19962962962964
80.0,7.0833333333333295,10,18.75703703703703,45.15259259259258
50.0,8.599999999999998,12,19.222962962962963,45.542592592592584
100.0,4.76666666666667,21,17.67885420525653,42.465185185185184
70.0,3.06666666666667,22,19.38722222222222,46.28484325871497
50.0,1.65,23,19.17018518518519,43.205987654321
50.0,4.133333333333329,2,18.761481481481482,43.669320987654324
40.0,3.86666666666667,3,20.221059675428503,43.66240740740738
50.0,3.16666666666667,4,20.40773818733183,43.88213117283952
50.0,3.06666666666667,4,18.67210602759623,43.907055192447345
50.0,3.583333333333329,5,18.682901234567897,44.08586419753085
50.0,4.1,6,18.7217901234568,44.17111111111111
60.0,4.23333333333333,6,16.826508526244183,44.173086419753076
40.0,4.36666666666667,6,15.526805021741174,44.19037037037037
70.0,5.75,7,18.854343434343434,44.36289562289562
80.0,6.0,8,20.95836038708595,44.41887542087543
60.0,6.4,8,19.057345679012343,44.65858024691359
50.0,6.8,9,19.099999999999998,44.79148148148149
70.0,13.8,14,20.74259259259259,40.83694444444445
60.0,13.5,15,20.681481481481477,40.77814814814814
70.0,13.3833333333333,15,20.60222222222222,40.83740740740741
80.0,12.9166666666667,15,20.580740740740747,40.9725925925926
90.0,13.1,16,20.57,41.28333333333333
100.0,13.55,16,20.572962962962965,41.79222222222222
110.0,13.7166666666667,17,20.566666666666666,41.44064814814814
110.0,13.7333333333333,17,20.591481481481473,41.529629629629625
150.0,13.4,20,20.5362962962963,43.844074074074086
120.0,13.3,21,20.6262962962963,46.72101790010424
110.0,13.25,22,20.704074074074075,41.07074074074074
60.0,12.6333333333333,0,20.63666666666667,41.31555555555557
70.0,8.3,1,20.18333333333333,45.48055555555556
60.0,7.03333333333333,3,19.78592592592592,46.721851851851845
70.0,7.0,4,19.74185185185185,46.68703703703704
60.0,6.66666666666667,5,19.57444444444444,46.51555555555555
50.0,6.5833333333333295,5,19.574444444444442,46.50740740740739
70.0,6.4,6,19.47481481481482,46.41777777777779
50.0,6.3,7,19.381018518518523,46.204074074074065
50.0,6.3,7,19.358148148148157,46.163333333333334
40.0,6.3,8,19.365925925925918,46.10333333333333
60.0,6.3,8,19.41444444444444,46.125925925925934
80.0,6.5,10,20.112222222222222,46.156666666666666
100.0,8.41666666666667,10,20.310370370370375,45.50629629629629
100.0,8.8,11,20.367037037037033,44.55481481481482
80.0,8.91666666666667,11,20.389259259259262,44.08148148148149
60.0,9.5,12,20.538148148148142,41.98592592592592
80.0,10.7,12,20.668888888888887,40.451388888888886
80.0,11.3,13,20.677777777777777,40.02666666666667
60.0,11.9,13,20.762962962962966,38.63111111111112
70.0,11.8,15,20.924444444444443,42.27587760456277
70.0,11.9666666666667,15,20.94259259259259,36.47074074074073
60.0,12.1333333333333,15,21.005555555555553,36.49888888888889
80.0,12.6333333333333,15,21.023703703703713,35.91600529100529
70.0,12.8,16,21.03648148148148,35.884074074074064
60.0,12.75,16,21.046666666666667,35.86388888888889
70.0,12.5,17,20.909999999999997,32.19805718358791
160.0,10.6333333333333,18,20.42851851851852,38.37740740740741
70.0,8.8,20,20.0337037037037,39.82722222222222
80.0,8.3,22,19.886481481481475,40.83629629629629
80.0,8.233333333333329,23,19.84444444444444,41.128518518518526
60.0,8.33333333333333,23,19.808518518518518,41.39472222222222
60.0,8.5,0,19.797407407407412,41.214444444444446
60.0,9.0,2,19.706666666666663,40.807037037037034
50.0,8.93333333333333,3,19.682222222222222,46.450629769387696
70.0,8.9,3,19.66074074074073,40.92962962962963
50.0,8.8,4,21.33346040955405,41.94851851851851
60.0,7.733333333333332,5,19.476111111111113,42.19027777777777
50.0,7.71666666666667,6,19.470740740740737,46.08731419640054
50.0,7.95,6,17.928640039806123,41.87777777777778
130.0,10.3,12,20.458055555555557,39.81074074074073
70.0,10.8,13,20.527407407407395,39.70935185185184
100.0,11.3,15,21.27444444444444,37.20222222222223
120.0,8.76666666666667,19,14.732515048806825,38.83074074074075
110.0,8.63333333333333,19,20.441851851851847,39.0241975308642
100.0,8.3,20,20.296402116402117,39.35851851851851
40.0,6.5,23,19.87667438271605,42.27479166666665
50.0,6.26666666666667,0,17.87574427126961,48.02093933295781
60.0,5.8,1,21.354682631776274,42.68460185185185
60.0,5.98333333333333,3,21.29592280982485,42.76392156862745
50.0,5.93333333333333,3,19.570864197530863,42.727407407407405
50.0,5.85,4,19.523086419753085,42.61555555555557
70.0,5.7,4,19.49086419753086,42.44604938271604
80.0,5.6,5,19.4424537037037,42.298571118322876
60.0,5.05,7,19.27293209876543,42.69787037037038
80.0,5.65,8,19.500864197530866,43.304444444444435
80.0,7.3,10,19.86092592592592,43.609074074074066
80.0,9.01666666666667,11,20.253148148148142,38.940185185185186
160.0,9.133333333333328,12,20.301851851851843,38.738086419753074
100.0,9.61666666666667,13,20.52024691358025,38.64765432098765
110.0,9.93333333333333,13,20.558209876543213,38.194691358024684
110.0,10.4166666666667,15,20.803333333333335,37.85043209876543
140.0,10.0,20,20.388888888888896,37.59925925925927
130.0,10.0,20,20.3087037037037,37.78787037037037
70.0,9.58333333333333,2,20.04111111111111,41.50925925925926
60.0,9.56666666666667,2,20.034351851851852,41.367592592592594
50.0,9.3,3,18.359010410176488,41.25111111111111
70.0,9.2,3,19.9225925925926,44.85847476313606
80.0,8.63333333333333,5,19.771944444444443,41.703796296296304
100.0,7.75,8,19.770740740740735,41.46777777777777
110.0,8.449999999999998,10,20.09703703703703,39.75074074074074
90.0,10.7,15,20.77444444444444,36.236296296296295
60.0,11.1333333333333,16,20.703703703703688,35.5187037037037
80.0,10.9333333333333,17,17.349156139407967,35.0387037037037
90.0,10.9,17,20.516666666666666,34.99333333333332
120.0,10.6333333333333,18,20.366944444444442,31.239803064780872
100.0,9.43333333333333,19,20.237777777777776,43.52898086306721
60.0,6.75,23,19.81,42.39444444444444
60.0,6.65,23,19.76555555555554,42.502592592592606
50.0,6.1,2,19.527777777777775,43.99
70.0,6.05,3,19.469259259259253,44.08111111111111
50.0,6.0,4,22.48208201116295,44.21259259259259
60.0,5.91666666666667,6,17.835572361965514,44.475185185185175
80.0,5.9,7,19.370370370370367,47.889259259259255
50.0,6.2,9,19.370370370370374,44.93
50.0,6.3,9,19.38740740740741,44.68444444444444
100.0,7.599999999999999,11,17.822762841196255,44.09851851851852
90.0,7.15,13,19.52592592592593,43.2762962962963
80.0,7.3,13,19.590833333333332,43.29425925925926
90.0,8.099999999999998,15,19.755925925925922,41.81601851851852
80.0,8.199999999999998,16,19.790000000000003,40.24
80.0,8.3,17,19.771481481481473,40.34740740740741
110.0,7.95,19,15.698512995840272,42.46592592592592
120.0,7.9,19,19.664444444444452,42.82222222222222
30.0,6.26666666666667,1,19.441111111111113,43.68574074074075
60.0,6.1,2,19.265185185185185,43.65851851851851
30.0,2.833333333333329,5,18.68851851851851,43.82777777777778
50.0,2.53333333333333,8,18.697777777777773,48.147684566770906
100.0,4.15,9,19.299722222222222,42.914999999999985
90.0,6.16666666666667,10,19.98657407407408,42.03703703703703
60.0,8.4,12,20.30962962962962,40.04629629629629
60.0,10.4666666666667,13,20.691111111111113,37.59888888888887
50.0,10.9666666666667,15,20.492222222222225,37.24333333333333
40.0,11.0333333333333,15,20.474444444444444,37.54037037037037
60.0,11.1,16,20.45925925925925,37.73999999999999
20.0,10.5,17,20.33000000000001,37.90703703703704
50.0,10.3,18,20.108888888888877,38.09518518518518
50.0,10.15,18,20.00851851851853,38.32851851851851
60.0,10.0,19,19.858888888888888,38.78888888888889
40.0,9.3,20,19.68222222222222,39.226666666666674
60.0,8.25,23,19.31481481481481,40.57481481481482
50.0,8.3,23,19.291851851851842,40.56814814814814
30.0,8.41666666666667,0,19.22888888888889,40.52203703703705
40.0,8.16666666666667,0,17.271374664223842,40.61518518518519
50.0,7.983333333333332,1,19.127777777777776,40.651111111111106
50.0,7.95,1,19.128518518518522,40.65777777777778
40.0,7.916666666666669,1,19.081111111111106,40.68111111111111
60.0,7.9,2,19.082592592592587,40.728981481481476
50.0,7.56666666666667,2,19.035185185185185,40.91037037037037
60.0,7.25,3,17.112743094145408,40.99148148148147
50.0,6.6,6,20.773375819184714,41.37787037037037
50.0,6.633333333333329,6,18.763703703703698,41.416666666666664
50.0,6.7,6,18.73481481481481,41.476851851851855
50.0,6.8,7,20.755875819184716,41.57370370370371
30.0,6.8,7,18.783703703703697,41.65777777777778
50.0,6.8,7,18.81037037037037,41.551481481481474
50.0,6.85,8,18.849259259259256,41.47203703703703
30.0,8.099999999999998,11,20.594067704329593,38.15555555555555
50.0,8.8,12,19.75230133062617,36.930000000000014
40.0,9.6,13,19.71111111111111,40.5150558609227
30.0,9.9,14,19.85981481481482,36.549259259259266
60.0,10.9166666666667,15,19.83222222222222,36.849999999999994
60.0,11.1666666666667,16,19.791574074074063,37.07148148148148
60.0,12.1,19,19.417037037037044,40.483333333333334
50.0,12.1,20,19.401851851851852,40.599999999999994
60.0,12.0166666666667,20,15.096716199101621,40.67666666666666
50.0,11.1,22,19.415185185185187,41.58296296296297
60.0,13.1,22,19.418888888888887,41.36555555555557
60.0,13.7,1,19.385555555555555,42.46518518518519
40.0,13.5,1,19.337407407407397,43.19
70.0,12.9666666666667,2,19.299259259259255,44.163703703703696
50.0,12.3,3,19.255555555555553,44.57185185185185
60.0,12.1,4,19.218148148148146,45.076296296296306
40.0,11.8,5,17.518905722675797,45.349444444444444
40.0,11.85,5,19.179999999999996,49.79698791972353
50.0,11.8833333333333,5,19.188888888888886,45.51666666666668
60.0,11.9666666666667,6,19.046666666666663,40.70487133991173
50.0,11.9,7,19.103703703703697,45.821851851851854
70.0,11.8833333333333,8,19.256851851851856,45.80555555555556
30.0,12.2166666666667,8,19.5974074074074,45.238148148148156
50.0,12.55,9,19.755555555555556,44.621851851851844
60.0,12.8,9,19.88629629629629,44.19759259259259
60.0,15.7,11,20.679814814814797,41.465555555555554
50.0,16.9,12,19.070520871923197,39.733333333333334
60.0,17.45,12,19.66086226202833,39.522962962962964
60.0,18.1666666666667,13,21.386481481481464,39.08074074074073
90.0,18.5,17,21.52592592592592,39.74814814814815
90.0,17.3,19,21.25722222222222,41.82768518518518
80.0,17.3,19,22.446660296922207,42.356666666666655
100.0,16.7,21,20.999629629629634,47.904210141945754
100.0,16.0833333333333,22,19.201834546330655,44.11342592592593
70.0,15.4166666666667,23,20.88148148148148,44.281851851851854
70.0,14.9,0,22.47661655992546,45.18851851851852
40.0,13.3,2,20.519999999999996,41.680525151618866
60.0,13.1,2,20.438518518518517,56.76186772235058
50.0,12.85,3,20.383333333333333,46.88222222222222
60.0,12.1,4,20.298148148148154,47.347592592592584
50.0,12.0166666666667,4,20.29481481481481,46.903703703703705
50.0,11.9833333333333,5,20.272222222222222,46.46111111111111
60.0,11.95,5,21.878645594739233,46.30296296296296
90.0,13.1833333333333,19,21.69259259259259,43.81962962962963
100.0,12.95,19,21.490370370370368,43.94148148148148
80.0,9.9,22,20.93111111111111,48.71296296296296
80.0,10.0,22,20.865925925925918,48.64296296296297
70.0,9.93333333333333,23,20.79888888888889,43.158389858430255
